Source Plate,Source Plate Type,Source Well,Sample ID,Destination Plate Name,Destination Well,Transfer Volume,Sample Comment
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,B1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,H2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,G2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,F2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,E2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,D2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,C2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,B2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,A2,550,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,H3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,G3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,F3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,E3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,D3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,C3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,B3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,H4,550,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,G4,550,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,F4,550,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,E4,550,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,D4,550,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,C4,550,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,B4,550,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,C1,m163,Axygen 96,A4,550,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,H1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,G1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,F1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,E1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,D1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,C1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,B1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,H2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,G2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,F2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,E2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,D2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,C2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,B2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,A2,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,H3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,G3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,F3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,E3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,D3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,C3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,B3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,H4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,G4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,F4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,E4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,D4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,C4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,B4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,E1,m164,Axygen 96,A4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,H1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,G1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,F1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,E1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,D1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,C1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,B1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,H2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,G2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,F2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,E2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,D2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,C2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,B2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,A2,575,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,H3,300,Actual concentration: 0.41
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,G3,300,Actual concentration: 0.41
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,F3,300,Actual concentration: 0.41
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,E3,300,Actual concentration: 0.41
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,D3,300,Actual concentration: 0.41
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,C3,300,Actual concentration: 0.41
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,B3,300,Actual concentration: 0.41
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,H4,575,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,G4,575,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,F4,575,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,E4,575,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,D4,575,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,C4,575,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,B4,575,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,G1,m165,Axygen 96,A4,575,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,H1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,G1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,F1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,E1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,D1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,C1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,B1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,H2,150,Actual concentration: 0.19
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,G2,150,Actual concentration: 0.19
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,F2,150,Actual concentration: 0.19
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,E2,150,Actual concentration: 0.19
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,D2,150,Actual concentration: 0.19
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,C2,150,Actual concentration: 0.19
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,B2,150,Actual concentration: 0.19
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,A2,600,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,H3,300,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,G3,300,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,F3,300,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,E3,300,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,D3,300,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,C3,300,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,B3,300,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,H4,600,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,G4,600,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,F4,600,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,E4,600,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,D4,600,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,C4,600,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,B4,600,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,I1,m166,Axygen 96,A4,600,Actual concentration: 0.78
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,H1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,G1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,F1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,E1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,D1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,C1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,B1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,H2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,G2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,F2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,E2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,D2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,C2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,B2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,A2,575,Actual concentration: 0.81
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,H3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,G3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,F3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,E3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,D3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,C3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,B3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,H4,575,Actual concentration: 0.81
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,G4,575,Actual concentration: 0.81
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,F4,575,Actual concentration: 0.81
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,E4,575,Actual concentration: 0.81
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,D4,575,Actual concentration: 0.81
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,C4,575,Actual concentration: 0.81
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,B4,575,Actual concentration: 0.81
384_source_c1,384PP_Plus_AQ_BP,K1,m167,Axygen 96,A4,575,Actual concentration: 0.81
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,H1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,G1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,F1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,E1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,D1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,C1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,B1,75,Actual concentration: 0.10
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,H2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,G2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,F2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,E2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,D2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,C2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,B2,150,Actual concentration: 0.20
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,A2,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,H3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,G3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,F3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,E3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,D3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,C3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,B3,300,Actual concentration: 0.40
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,H4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,G4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,F4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,E4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,D4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,C4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,B4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,M1,m168,Axygen 96,A4,600,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,H1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,G1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,F1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,E1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,D1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,C1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,B1,75,Actual concentration: 0.11
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,H2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,G2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,F2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,E2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,D2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,C2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,B2,150,Actual concentration: 0.21
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,A2,550,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,H3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,G3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,F3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,E3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,D3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,C3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,B3,275,Actual concentration: 0.39
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,H4,550,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,G4,550,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,F4,550,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,E4,550,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,D4,550,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,C4,550,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,B4,550,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,O1,m169,Axygen 96,A4,550,Actual concentration: 0.79
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,H1,4125,Actual concentration: 43.60
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,G1,3800,Actual concentration: 40.17
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,F1,3500,Actual concentration: 36.99
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,E1,3175,Actual concentration: 33.56
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,D1,2875,Actual concentration: 30.39
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,C1,2550,Actual concentration: 26.95
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,B1,1925,Actual concentration: 20.35
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,A1,5175,Actual concentration: 54.70
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,H2,4000,Actual concentration: 42.28
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,G2,3675,Actual concentration: 38.84
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,F2,3375,Actual concentration: 35.67
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,E2,3050,Actual concentration: 32.24
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,D2,2750,Actual concentration: 29.07
384_source_c1,384PP_Plus_AQ_BP,B2,puc19,Axygen 96,C2,25,Actual concentration: 0.26
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,C2,2400,Actual concentration: 25.37
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,B2,1825,Actual concentration: 19.29
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,A2,1850,Actual concentration: 19.55
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,H3,3750,Actual concentration: 39.64
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,G3,3450,Actual concentration: 36.47
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,F3,3125,Actual concentration: 33.03
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,E3,2825,Actual concentration: 29.86
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,D3,2500,Actual concentration: 26.43
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,C3,2200,Actual concentration: 23.25
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,B3,1575,Actual concentration: 16.65
384_source_c1,384PP_Plus_AQ_BP,D2,puc19,Axygen 96,A3,5175,Actual concentration: 54.70
